algorithm generator seed numberofsequences sizeofsequences cost scslength timems
greedy random 4 2 180 bitcost 336 720.649003983
greedy random 4 2 181 bitcost 338 747.444868088
greedy random 4 2 182 bitcost 344 763.977050781
greedy random 4 2 183 bitcost 341 768.314123154
greedy random 4 2 184 bitcost 346 777.156829834
greedy random 4 2 185 bitcost 349 747.141122818
greedy random 4 2 186 bitcost 349 758.139133453
greedy random 4 2 187 bitcost 352 732.321023941
greedy random 4 2 188 bitcost 354 777.990102768
greedy random 4 2 189 bitcost 355 803.293943405
greedy random 4 2 18 bitcost 29 21.0938453674
greedy random 4 2 190 bitcost 357 805.829048157
greedy random 4 2 191 bitcost 359 827.462911606
greedy random 4 2 192 bitcost 360 822.818994522
greedy random 4 2 19 bitcost 32 22.3071575165
greedy random 4 2 20 bitcost 34 20.4207897186
greedy random 4 2 21 bitcost 35 29.2239189148
greedy random 4 2 22 bitcost 38 21.2240219116
greedy random 4 2 23 bitcost 39 34.2109203339
greedy random 4 2 24 bitcost 41 23.7030982971
greedy random 4 2 25 bitcost 43 26.6330242157
greedy random 4 2 26 bitcost 42 36.1950397491
greedy random 4 2 27 bitcost 46 28.3620357513
greedy random 4 2 28 bitcost 48 31.9929122925
greedy random 4 2 29 bitcost 51 49.8728752136
greedy random 4 2 30 bitcost 51 20.3099250793
greedy random 4 2 31 bitcost 52 41.4199829102
greedy random 4 2 32 bitcost 55 39.9758815765
greedy random 4 2 33 bitcost 55 40.1270389557
greedy random 4 2 34 bitcost 59 43.2679653168
greedy random 4 2 35 bitcost 62 49.8061180115
greedy random 4 2 36 bitcost 63 59.0569972992
greedy random 4 2 37 bitcost 65 33.5290431976
greedy random 4 2 38 bitcost 68 72.4749565125
greedy random 4 2 39 bitcost 69 53.88879776
greedy random 4 2 3 bitcost 4 0.600099563599
greedy random 4 2 40 bitcost 68 51.7330169678
greedy random 4 2 41 bitcost 72 76.8811702728
greedy random 4 2 42 bitcost 73 66.0171508789
greedy random 4 2 43 bitcost 75 40.020942688
greedy random 4 2 44 bitcost 77 68.2990550995
greedy random 4 2 45 bitcost 78 80.0399780273
greedy random 4 2 46 bitcost 81 71.2099075317
greedy random 4 2 47 bitcost 83 47.5780963898
greedy random 4 2 48 bitcost 85 78.693151474
greedy random 4 2 49 bitcost 87 79.2970657349
greedy random 4 2 4 bitcost 6 2.36582756042
greedy random 4 2 50 bitcost 89 85.9241485596
greedy random 4 2 51 bitcost 90 102.478027344
greedy random 4 2 52 bitcost 92 87.5520706177
greedy random 4 2 53 bitcost 93 108.538866043
greedy random 4 2 54 bitcost 95 127.736091614
greedy random 4 2 55 bitcost 96 100.094079971
greedy random 4 2 56 bitcost 101 100.381851196
greedy random 4 2 57 bitcost 102 129.554986954
greedy random 4 2 58 bitcost 104 105.022907257
greedy random 4 2 59 bitcost 106 145.553827286
greedy random 4 2 5 bitcost 7 1.99794769287
greedy random 4 2 60 bitcost 108 123.315095901
greedy random 4 2 61 bitcost 110 141.2961483
greedy random 4 2 62 bitcost 112 117.51294136
greedy random 4 2 63 bitcost 116 125.860929489
greedy random 4 2 64 bitcost 118 86.1830711365
greedy random 4 2 65 bitcost 118 168.874025345
greedy random 4 2 66 bitcost 121 138.145923615
greedy random 4 2 67 bitcost 123 154.940128326
greedy random 4 2 68 bitcost 121 136.219024658
greedy random 4 2 69 bitcost 126 177.613973618
greedy random 4 2 6 bitcost 8 2.35319137573
greedy random 4 2 70 bitcost 128 143.414020538
greedy random 4 2 71 bitcost 131 162.287950516
greedy random 4 2 72 bitcost 132 149.350881577
greedy random 4 2 73 bitcost 131 110.978841782
greedy random 4 2 74 bitcost 135 194.989919662
greedy random 4 2 75 bitcost 136 156.937122345
greedy random 4 2 76 bitcost 137 172.524929047
greedy random 4 2 77 bitcost 140 162.336111069
greedy random 4 2 78 bitcost 142 197.910070419
greedy random 4 2 79 bitcost 143 221.518039703
greedy random 4 2 7 bitcost 11 1.70612335205
greedy random 4 2 80 bitcost 147 171.25916481
greedy random 4 2 81 bitcost 149 229.725837708
greedy random 4 2 82 bitcost 149 213.693857193
greedy random 4 2 83 bitcost 151 194.695949554
greedy random 4 2 84 bitcost 152 236.296892166
greedy random 4 2 85 bitcost 154 197.845935822
greedy random 4 2 86 bitcost 157 152.750015259
greedy random 4 2 87 bitcost 161 199.581861496
greedy random 4 2 88 bitcost 161 213.586091995
greedy random 4 2 89 bitcost 163 216.485023499
greedy random 4 2 8 bitcost 13 3.9849281311
greedy random 4 2 90 bitcost 165 256.844043732
greedy random 4 2 91 bitcost 164 209.568977356
greedy random 4 2 92 bitcost 167 173.39515686
greedy random 4 2 93 bitcost 167 228.885889053
greedy random 4 2 94 bitcost 170 221.097946167
greedy random 4 2 95 bitcost 174 228.639125824
greedy random 4 2 96 bitcost 175 229.444980621
greedy random 4 2 97 bitcost 177 193.021059036
greedy random 4 2 98 bitcost 178 285.703897476
greedy random 4 2 99 bitcost 180 246.020078659
greedy random 4 2 9 bitcost 13 4.27603721619
greedy random 4 3 10 bitcost 21 19.0939903259
greedy random 4 3 11 bitcost 22 16.1311626434
greedy random 4 3 12 bitcost 24 25.4011154175
greedy random 4 3 13 bitcost 28 21.3270187378
greedy random 4 3 14 bitcost 31 33.5638523102
greedy random 4 3 15 bitcost 32 28.7549495697
greedy random 4 3 16 bitcost 36 28.0621051788
greedy random 4 3 17 bitcost 38 44.4688796997
greedy random 4 3 18 bitcost 37 49.9451160431
greedy random 4 3 19 bitcost 43 47.8529930115
greedy random 4 3 20 bitcost 45 54.8069477081
greedy random 4 3 21 bitcost 45 32.2091579437
greedy random 4 3 22 bitcost 49 71.4929103851
greedy random 4 3 23 bitcost 51 74.9931335449
greedy random 4 3 24 bitcost 55 79.3719291687
greedy random 4 3 25 bitcost 55 57.5389862061
greedy random 4 3 26 bitcost 56 89.1940593719
greedy random 4 3 27 bitcost 59 87.9120826721
greedy random 4 3 28 bitcost 63 96.7638492584
greedy random 4 3 29 bitcost 65 109.821081161
greedy random 4 3 30 bitcost 69 113.876104355
greedy random 4 3 31 bitcost 72 118.187904358
greedy random 4 3 32 bitcost 77 60.1940155029
greedy random 4 3 33 bitcost 76 91.26496315
greedy random 4 3 34 bitcost 81 138.411998749
greedy random 4 3 35 bitcost 83 140.491008759
greedy random 4 3 36 bitcost 86 141.175985336
greedy random 4 3 37 bitcost 90 159.602880478
greedy random 4 3 38 bitcost 93 162.832975388
greedy random 4 3 39 bitcost 94 142.545938492
greedy random 4 3 3 bitcost 5 1.59597396851
greedy random 4 3 40 bitcost 95 173.704147339
greedy random 4 3 41 bitcost 100 180.34696579
greedy random 4 3 42 bitcost 102 186.476945877
greedy random 4 3 43 bitcost 102 177.603960037
greedy random 4 3 44 bitcost 107 200.685977936
greedy random 4 3 45 bitcost 108 184.746980667
greedy random 4 3 46 bitcost 111 217.146873474
greedy random 4 3 47 bitcost 115 220.986127853
greedy random 4 3 48 bitcost 117 228.199005127
greedy random 4 3 49 bitcost 121 231.276035309
greedy random 4 3 4 bitcost 7 4.66084480286
greedy random 4 3 50 bitcost 123 185.097932816
greedy random 4 3 51 bitcost 124 204.751968384
greedy random 4 3 52 bitcost 128 217.466115952
greedy random 4 3 53 bitcost 130 227.26392746
greedy random 4 3 54 bitcost 135 262.019872665
greedy random 4 3 55 bitcost 135 212.517976761
greedy random 4 3 56 bitcost 140 276.355981827
greedy random 4 3 57 bitcost 142 232.620000839
greedy random 4 3 58 bitcost 147 259.659051895
greedy random 4 3 59 bitcost 149 299.696922302
greedy random 4 3 5 bitcost 9 3.82804870605
greedy random 4 3 60 bitcost 153 305.239915848
greedy random 4 3 61 bitcost 155 260.74385643
greedy random 4 3 62 bitcost 154 313.163042068
greedy random 4 3 63 bitcost 163 325.078010559
greedy random 4 3 64 bitcost 163 288.838863373
greedy random 4 3 65 bitcost 163 249.688148499
greedy random 4 3 66 bitcost 165 349.42483902
greedy random 4 3 67 bitcost 171 305.708169937
greedy random 4 3 68 bitcost 171 354.755163193
greedy random 4 3 69 bitcost 175 291.787862778
greedy random 4 3 6 bitcost 10 7.8718662262
greedy random 4 3 70 bitcost 179 380.491018295
greedy random 4 3 71 bitcost 182 332.998991013
greedy random 4 3 72 bitcost 186 398.838996887
greedy random 4 3 73 bitcost 187 395.318031311
greedy random 4 3 74 bitcost 189 410.119056702
greedy random 4 3 75 bitcost 190 411.442995071
greedy random 4 3 76 bitcost 194 426.038980484
greedy random 4 3 77 bitcost 197 427.817821503
greedy random 4 3 78 bitcost 199 406.110048294
greedy random 4 3 79 bitcost 199 453.275203705
greedy random 4 3 7 bitcost 13 6.23178482056
greedy random 4 3 80 bitcost 205 465.417146683
greedy random 4 3 8 bitcost 16 11.9071006775
greedy random 4 3 9 bitcost 18 11.9960308075
greedy random 4 4 10 bitcost 23 32.4499607086
greedy random 4 4 11 bitcost 25 36.2329483032
greedy random 4 4 12 bitcost 27 39.0770435333
greedy random 4 4 13 bitcost 34 48.4230518341
greedy random 4 4 14 bitcost 34 56.5989017487
greedy random 4 4 15 bitcost 37 61.6230964661
greedy random 4 4 16 bitcost 43 29.8180580139
greedy random 4 4 17 bitcost 47 77.0230293274
greedy random 4 4 18 bitcost 47 80.6200504303
greedy random 4 4 19 bitcost 50 90.8501148224
greedy random 4 4 20 bitcost 55 98.3428955078
greedy random 4 4 21 bitcost 55 105.459928513
greedy random 4 4 22 bitcost 59 116.551876068
greedy random 4 4 23 bitcost 64 121.469974518
greedy random 4 4 24 bitcost 69 100.156068802
greedy random 4 4 25 bitcost 70 126.729011536
greedy random 4 4 26 bitcost 70 140.887022018
greedy random 4 4 27 bitcost 76 154.633045197
greedy random 4 4 28 bitcost 79 160.177946091
greedy random 4 4 29 bitcost 83 172.427892685
greedy random 4 4 30 bitcost 84 181.1439991
greedy random 4 4 31 bitcost 89 183.680057526
greedy random 4 4 32 bitcost 93 199.747085571
greedy random 4 4 33 bitcost 94 206.54797554
greedy random 4 4 34 bitcost 102 218.544006348
greedy random 4 4 35 bitcost 103 228.844165802
greedy random 4 4 3 bitcost 5 4.40502166748
greedy random 4 4 4 bitcost 8 5.68890571594
greedy random 4 4 5 bitcost 9 9.46688652039
greedy random 4 4 6 bitcost 10 7.91907310486
greedy random 4 4 7 bitcost 15 8.53800773621
greedy random 4 4 8 bitcost 19 14.0969753265
greedy random 4 4 9 bitcost 20 26.0190963745
greedy random 4 50000 4 bitcost 14 153728.909969
greedy random 4 5000 4 bitcost 14 14497.9789257
greedy random 4 500 4 bitcost 14 1420.89295387
greedy random 4 500 8 bitcost 56 29340.7621384
greedy random 4 50 16 bitcost 130 3698.48179817
greedy random 4 50 24 bitcost 246 11819.2610741
greedy random 4 50 32 bitcost 405 30638.8139725
greedy random 4 50 48 bitcost 725 92244.5809841
greedy random 4 50 4 bitcost 12 135.598897934
greedy random 4 50 64 bitcost 1121 216445.745945
greedy random 4 50 8 bitcost 39 508.903980255
greedy random 4 5 10 bitcost 27 32.7489376068
greedy random 4 5 11 bitcost 29 32.4671268463
greedy random 4 5 12 bitcost 31 58.3000183105
greedy random 4 5 13 bitcost 38 52.9878139496
greedy random 4 5 14 bitcost 40 45.6309318542
greedy random 4 5 15 bitcost 43 86.6000652313
greedy random 4 5 16 bitcost 49 100.159168243
greedy random 4 5 17 bitcost 54 102.98705101
greedy random 4 5 18 bitcost 54 116.874933243
greedy random 4 5 19 bitcost 57 97.8319644928
greedy random 4 5 20 bitcost 65 135.432958603
greedy random 4 5 24 bitcost 80 115.034103394
greedy random 4 5 32 bitcost 108 276.079893112
greedy random 4 5 3 bitcost 5 4.13107872009
greedy random 4 5 48 bitcost 172 501.363039017
greedy random 4 5 4 bitcost 9 5.79905509949
greedy random 4 5 5 bitcost 10 12.7429962158
greedy random 4 5 64 bitcost 245 870.138168335
greedy random 4 5 6 bitcost 12 16.5960788727
greedy random 4 5 7 bitcost 16 15.1391029358
greedy random 4 5 8 bitcost 22 31.9089889526
greedy random 4 5 96 bitcost 382 1854.52008247
greedy random 4 5 9 bitcost 23 38.419008255
greedy random 4 6 10 bitcost 28 58.8848590851
greedy random 4 6 11 bitcost 34 68.7170028687
greedy random 4 6 12 bitcost 35 75.3889083862
greedy random 4 6 13 bitcost 43 95.0269699097
greedy random 4 6 14 bitcost 44 102.423906326
greedy random 4 6 3 bitcost 6 7.67493247986
greedy random 4 6 4 bitcost 9 12.8638744354
greedy random 4 6 5 bitcost 11 16.793012619
greedy random 4 6 6 bitcost 13 21.4529037476
greedy random 4 6 7 bitcost 17 30.9209823608
greedy random 4 6 8 bitcost 23 42.9339408875
greedy random 4 6 9 bitcost 24 48.3298301697
greedy random 4 7 3 bitcost 6 9.1609954834
greedy random 4 7 4 bitcost 10 15.8629417419
greedy random 4 7 5 bitcost 11 20.6370353699
greedy random 4 7 6 bitcost 14 26.8931388855
greedy random 4 7 7 bitcost 18 37.7900600433
greedy random 4 7 8 bitcost 25 52.7420043945
greedy random 4 7 9 bitcost 26 57.8138828278
greedy random 4 8 3 bitcost 6 10.7061862946
greedy random 4 8 4 bitcost 10 17.8031921387
greedy random 4 8 5 bitcost 12 21.6591358185
greedy random 4 8 6 bitcost 16 32.2909355164
greedy random 4 8 7 bitcost 19 45.8967685699
greedy random 4 9 3 bitcost 6 9.66095924377
greedy random 4 9 4 bitcost 10 22.3150253296
greedy random 4 9 5 bitcost 13 29.2861461639
greedy random 5 10000 4 bitcost 14 25701.4451027
greedy random 5 1000 4 bitcost 14 2527.05788612
greedy random 5 1000 8 bitcost 58 111574.805021
greedy random 5 100 16 bitcost 154 15021.0042
greedy random 5 100 24 bitcost 299 52333.8961601
greedy random 5 100 32 bitcost 502 146916.857958
greedy random 5 100 4 bitcost 14 242.081880569
greedy random 5 100 8 bitcost 46 1628.41105461
greedy random 5 10 16 bitcost 67 252.165079117
greedy random 5 10 24 bitcost 116 439.572095871
greedy random 5 10 32 bitcost 179 901.751041412
greedy random 5 10 3 bitcost 6 14.3699645996
greedy random 5 10 48 bitcost 287 1974.99012947
greedy random 5 10 4 bitcost 10 24.0578651428
greedy random 5 10 64 bitcost 410 3750.36096573
greedy random 5 10 8 bitcost 25 82.0159912109
greedy random 5 10 96 bitcost 668 8990.17596245
greedy random 5 11 3 bitcost 6 11.2171173096
greedy random 5 12 3 bitcost 6 17.4639225006
greedy random 5 20000 4 bitcost 14 52300.4078865
greedy random 5 2000 4 bitcost 14 5055.78804016
greedy random 5 200 16 bitcost 160 50312.2291565
greedy random 5 200 24 bitcost 338 226825.299978
greedy random 5 200 4 bitcost 14 535.704135895
greedy random 5 200 8 bitcost 49 5304.87704277
greedy random 5 20 16 bitcost 94 679.496049881
greedy random 5 20 24 bitcost 165 1635.63799858
greedy random 5 20 32 bitcost 257 3470.20697594
greedy random 5 20 48 bitcost 449 9583.8599205
greedy random 5 20 4 bitcost 10 53.5759925842
greedy random 5 20 64 bitcost 668 19833.5928917
greedy random 5 20 8 bitcost 34 199.501991272
greedy random 5 20 96 bitcost 1115 51586.8649483
greedy random 5 2 100 bitcost 185 249.741077423
greedy random 5 2 101 bitcost 187 301.123857498
greedy random 5 2 102 bitcost 189 305.813074112
greedy random 5 2 103 bitcost 192 309.694051743
greedy random 5 2 104 bitcost 194 315.531015396
greedy random 5 2 105 bitcost 195 319.710016251
greedy random 5 2 106 bitcost 196 320.212841034
greedy random 5 2 107 bitcost 200 326.889038086
greedy random 5 2 108 bitcost 201 310.194015503
greedy random 5 2 109 bitcost 202 337.471008301
greedy random 5 2 10 bitcost 15 5.89609146118
greedy random 5 2 110 bitcost 202 344.735145569
greedy random 5 2 111 bitcost 206 346.36092186
greedy random 5 2 112 bitcost 208 348.541975021
greedy random 5 2 113 bitcost 210 353.488922119
greedy random 5 2 114 bitcost 212 312.674045563
greedy random 5 2 115 bitcost 214 353.682041168
greedy random 5 2 116 bitcost 215 366.145133972
greedy random 5 2 117 bitcost 218 373.340129852
greedy random 5 2 118 bitcost 217 375.821113586
greedy random 5 2 119 bitcost 220 376.407146454
greedy random 5 2 11 bitcost 17 9.92584228516
greedy random 5 2 120 bitcost 221 378.22508812
greedy random 5 2 121 bitcost 223 391.097068787
greedy random 5 2 122 bitcost 227 399.587869644
greedy random 5 2 123 bitcost 230 402.163028717
greedy random 5 2 124 bitcost 229 394.554853439
greedy random 5 2 125 bitcost 232 412.114858627
greedy random 5 2 126 bitcost 236 414.730072021
greedy random 5 2 127 bitcost 236 419.042825699
greedy random 5 2 128 bitcost 237 418.335914612
greedy random 5 2 129 bitcost 240 423.373937607
greedy random 5 2 12 bitcost 19 11.5559101105
greedy random 5 2 130 bitcost 242 433.845996857
greedy random 5 2 131 bitcost 244 440.341949463
greedy random 5 2 132 bitcost 244 443.602085114
greedy random 5 2 133 bitcost 244 416.05591774
greedy random 5 2 134 bitcost 251 453.89509201
greedy random 5 2 135 bitcost 249 470.191001892
greedy random 5 2 136 bitcost 252 461.949110031
greedy random 5 2 137 bitcost 251 436.606168747
greedy random 5 2 138 bitcost 256 472.854852676
greedy random 5 2 139 bitcost 258 482.991218567
greedy random 5 2 13 bitcost 21 11.3940238953
greedy random 5 2 140 bitcost 258 485.467910767
greedy random 5 2 141 bitcost 262 494.26484108
greedy random 5 2 142 bitcost 262 502.574920654
greedy random 5 2 143 bitcost 265 515.569925308
greedy random 5 2 144 bitcost 267 516.304016113
greedy random 5 2 145 bitcost 269 517.832040787
greedy random 5 2 146 bitcost 271 520.921945572
greedy random 5 2 147 bitcost 275 496.782064438
greedy random 5 2 148 bitcost 274 539.660215378
greedy random 5 2 149 bitcost 279 475.784063339
greedy random 5 2 14 bitcost 23 14.6429538727
greedy random 5 2 150 bitcost 279 554.302215576
greedy random 5 2 151 bitcost 283 478.483200073
greedy random 5 2 152 bitcost 282 564.310073853
greedy random 5 2 153 bitcost 285 566.627979279
greedy random 5 2 154 bitcost 287 561.074972153
greedy random 5 2 155 bitcost 289 582.721948624
greedy random 5 2 156 bitcost 289 584.4810009
greedy random 5 2 157 bitcost 293 597.619056702
greedy random 5 2 158 bitcost 291 600.156068802
greedy random 5 2 159 bitcost 294 607.131958008
greedy random 5 2 15 bitcost 24 16.4539813995
greedy random 5 2 160 bitcost 294 611.075878143
greedy random 5 2 161 bitcost 298 618.741989136
greedy random 5 2 162 bitcost 300 613.53802681
greedy random 5 2 163 bitcost 300 624.309778214
greedy random 5 2 164 bitcost 303 577.609062195
greedy random 5 2 165 bitcost 307 643.184900284
greedy random 5 2 166 bitcost 310 648.43916893
greedy random 5 2 167 bitcost 310 652.869939804
greedy random 5 2 168 bitcost 313 661.30900383
greedy random 5 2 169 bitcost 317 672.911167145
greedy random 5 2 16 bitcost 25 18.4690952301
greedy random 5 2 170 bitcost 320 676.633119583
greedy random 5 2 171 bitcost 316 683.45785141
greedy random 5 2 172 bitcost 320 643.439054489
greedy random 5 2 173 bitcost 322 698.045969009
greedy random 5 2 174 bitcost 325 678.176879883
greedy random 5 2 175 bitcost 326 713.641166687
greedy random 5 2 176 bitcost 330 725.723981857
greedy random 5 2 177 bitcost 331 686.967849731
greedy random 5 2 178 bitcost 333 727.041006088
greedy random 5 2 179 bitcost 336 702.000141144
